S 	L 	M 	s1	l1	m1	s2	l2	m2	I
0	2	0	0	3	-1	0	5	2	0.0
0	2	0	0	3	-1	0	5	3	0.0
0	2	0	0	3	-1	0	5	4	0.0
0	2	0	0	3	-1	0	5	5	0.0
0	2	0	0	3	0	0	1	-1	0.0
0	2	0	0	3	0	0	1	0	0.24776669508347604
0	2	0	0	3	0	0	1	1	0.0
0	2	0	0	3	0	0	3	-3	0.0
0	2	0	0	3	0	0	3	-2	0.0
0	2	0	0	3	0	0	3	-1	0.0
0	2	0	0	3	0	0	3	0	0.16820883480134405
0	2	0	0	3	0	0	3	1	0.0
0	2	0	0	3	0	0	3	2	0.0
0	2	0	0	3	0	0	3	3	0.0
0	2	0	0	3	0	0	5	-5	0.0
0	2	0	0	3	0	0	5	-4	0.0
0	2	0	0	3	0	0	5	-3	0.0
0	2	0	0	3	0	0	5	-2	0.0
0	2	0	0	3	0	0	5	-1	0.0
0	2	0	0	3	0	0	5	0	0.23961469724456466
0	2	0	0	3	0	0	5	1	0.0
0	2	0	0	3	0	0	5	2	0.0
0	2	0	0	3	0	0	5	3	0.0
0	2	0	0	3	0	0	5	4	0.0
0	2	0	0	3	0	0	5	5	0.0
0	2	0	0	3	1	0	1	-1	-0.20230065940342062
0	2	0	0	3	1	0	1	0	0.0
0	2	0	0	3	1	0	1	1	0.0
0	2	0	0	3	1	0	3	-3	0.0
0	2	0	0	3	1	0	3	-2	0.0
0	2	0	0	3	1	0	3	-1	-0.126156626101008
0	2	0	0	3	1	0	3	0	0.0
0	2	0	0	3	1	0	3	1	0.0
0	2	0	0	3	1	0	3	2	0.0
0	2	0	0	3	1	0	3	3	0.0
0	2	0	0	3	1	0	5	-5	0.0
0	2	0	0	3	1	0	5	-4	0.0
0	2	0	0	3	1	0	5	-3	0.0
0	2	0	0	3	1	0	5	-2	0.0
0	2	0	0	3	1	0	5	-1	-0.227318461243349
0	2	0	0	3	1	0	5	0	0.0
0	2	0	0	3	1	0	5	1	0.0
0	2	0	0	3	1	0	5	2	0.0
0	2	0	0	3	1	0	5	3	0.0
0	2	0	0	3	1	0	5	4	0.0
0	2	0	0	3	1	0	5	5	0.0
0	2	0	0	3	2	0	1	-1	0.0
0	2	0	0	3	2	0	1	0	0.0
0	2	0	0	3	2	0	1	1	0.0
0	2	0	0	3	2	0	3	-3	0.0
0	2	0	0	3	2	0	3	-2	0.0
0	2	0	0	3	2	0	3	-1	0.0
0	2	0	0	3	2	0	3	0	0.0
0	2	0	0	3	2	0	3	1	0.0
0	2	0	0	3	2	0	3	2	0.0
0	2	0	0	3	2	0	3	3	0.0
0	2	0	0	3	2	0	5	-5	0.0
0	2	0	0	3	2	0	5	-4	0.0
0	2	0	0	3	2	0	5	-3	0.0
0	2	0	0	3	2	0	5	-2	0.19018826981554557
0	2	0	0	3	2	0	5	-1	0.0
0	2	0	0	3	2	0	5	0	0.0
0	2	0	0	3	2	0	5	1	0.0
0	2	0	0	3	2	0	5	2	0.0
0	2	0	0	3	2	0	5	3	0.0
0	2	0	0	3	2	0	5	4	0.0
0	2	0	0	3	2	0	5	5	0.0
0	2	0	0	3	3	0	1	-1	0.0
0	2	0	0	3	3	0	1	0	0.0
0	2	0	0	3	3	0	1	1	0.0
0	2	0	0	3	3	0	3	-3	0.21026104350167998
0	2	0	0	3	3	0	3	-2	0.0
0	2	0	0	3	3	0	3	-1	0.0
0	2	0	0	3	3	0	3	0	0.0
0	2	0	0	3	3	0	3	1	0.0
0	2	0	0	3	3	0	3	2	0.0
0	2	0	0	3	3	0	3	3	0.0
0	2	0	0	3	3	0	5	-5	0.0
0	2	0	0	3	3	0	5	-4	0.0
0	2	0	0	3	3	0	5	-3	-0.1267921798770304
0	2	0	0	3	3	0	5	-2	0.0
0	2	0	0	3	3	0	5	-1	0.0
0	2	0	0	3	3	0	5	0	0.0
0	2	0	0	3	3	0	5	1	0.0
0	2	0	0	3	3	0	5	2	0.0
0	2	0	0	3	3	0	5	3	0.0
0	2	0	0	3	3	0	5	4	0.0
0	2	0	0	3	3	0	5	5	0.0
0	2	0	0	4	-4	0	2	-2	0.0
0	2	0	0	4	-4	0	2	-1	0.0
0	2	0	0	4	-4	0	2	0	0.0
0	2	0	0	4	-4	0	2	1	0.0
0	2	0	0	4	-4	0	2	2	0.0
0	2	0	0	4	-4	0	4	-4	0.0
0	2	0	0	4	-4	0	4	-3	0.0
0	2	0	0	4	-4	0	4	-2	0.0
0	2	0	0	4	-4	0	4	-1	0.0
0	2	0	0	4	-4	0	4	0	0.0
0	2	0	0	4	-4	0	4	1	0.0
0	2	0	0	4	-4	0	4	2	0.0
0	2	0	0	4	-4	0	4	3	0.0
0	2	0	0	4	-4	0	4	4	-0.22937568382001453
0	2	0	0	4	-3	0	2	-2	0.0
0	2	0	0	4	-3	0	2	-1	0.0
0	2	0	0	4	-3	0	2	0	0.0
0	2	0	0	4	-3	0	2	1	0.0
0	2	0	0	4	-3	0	2	2	0.0
0	2	0	0	4	-3	0	4	-4	0.0
0	2	0	0	4	-3	0	4	-3	0.0
0	2	0	0	4	-3	0	4	-2	0.0
0	2	0	0	4	-3	0	4	-1	0.0
0	2	0	0	4	-3	0	4	0	0.0
0	2	0	0	4	-3	0	4	1	0.0
0	2	0	0	4	-3	0	4	2	0.0
0	2	0	0	4	-3	0	4	3	0.05734392095500363
0	2	0	0	4	-3	0	4	4	0.0
0	2	0	0	4	-2	0	2	-2	0.0
0	2	0	0	4	-2	0	2	-1	0.0
0	2	0	0	4	-2	0	2	0	0.0
0	2	0	0	4	-2	0	2	1	0.0
0	2	0	0	4	-2	0	2	2	0.15607834722743985
0	2	0	0	4	-2	0	4	-4	0.0
0	2	0	0	4	-2	0	4	-3	0.0
0	2	0	0	4	-2	0	4	-2	0.0
0	2	0	0	4	-2	0	4	-1	0.0
0	2	0	0	4	-2	0	4	0	0.0
0	2	0	0	4	-2	0	4	1	0.0
0	2	0	0	4	-2	0	4	2	0.0655359096628613
0	2	0	0	4	-2	0	4	3	0.0
0	2	0	0	4	-2	0	4	4	0.0
0	2	0	0	4	-1	0	2	-2	0.0
0	2	0	0	4	-1	0	2	-1	0.0
0	2	0	0	4	-1	0	2	0	0.0
0	2	0	0	4	-1	0	2	1	-0.22072811544182258
0	2	0	0	4	-1	0	2	2	0.0
0	2	0	0	4	-1	0	4	-4	0.0
0	2	0	0	4	-1	0	4	-3	0.0
0	2	0	0	4	-1	0	4	-2	0.0
0	2	0	0	4	-1	0	4	-1	0.0
0	2	0	0	4	-1	0	4	0	0.0
0	2	0	0	4	-1	0	4	1	-0.1392638080335803
0	2	0	0	4	-1	0	4	2	0.0
0	2	0	0	4	-1	0	4	3	0.0
0	2	0	0	4	-1	0	4	4	0.0
0	2	0	0	4	0	0	2	-2	0.0
0	2	0	0	4	0	0	2	-1	0.0
0	2	0	0	4	0	0	2	0	0.2417955358061812
0	2	0	0	4	0	0	2	1	0.0
0	2	0	0	4	0	0	2	2	0.0
0	2	0	0	4	0	0	4	-4	0.0
0	2	0	0	4	0	0	4	-3	0.0
0	2	0	0	4	0	0	4	-2	0.0
0	2	0	0	4	0	0	4	-1	0.0
0	2	0	0	4	0	0	4	0	0.16383977415715326
0	2	0	0	4	0	0	4	1	0.0
0	2	0	0	4	0	0	4	2	0.0
0	2	0	0	4	0	0	4	3	0.0
0	2	0	0	4	0	0	4	4	0.0
0	2	0	0	4	1	0	2	-2	0.0
0	2	0	0	4	1	0	2	-1	-0.22072811544182258
0	2	0	0	4	1	0	2	0	0.0
0	2	0	0	4	1	0	2	1	0.0
0	2	0	0	4	1	0	2	2	0.0
0	2	0	0	4	1	0	4	-4	0.0
0	2	0	0	4	1	0	4	-3	0.0
0	2	0	0	4	1	0	4	-2	0.0
0	2	0	0	4	1	0	4	-1	-0.1392638080335803
0	2	0	0	4	1	0	4	0	0.0
0	2	0	0	4	1	0	4	1	0.0
0	2	0	0	4	1	0	4	2	0.0
0	2	0	0	4	1	0	4	3	0.0
0	2	0	0	4	1	0	4	4	0.0
0	2	0	0	4	2	0	2	-2	0.15607834722743985
0	2	0	0	4	2	0	2	-1	0.0
0	2	0	0	4	2	0	2	0	0.0
0	2	0	0	4	2	0	2	1	0.0
0	2	0	0	4	2	0	2	2	0.0
0	2	0	0	4	2	0	4	-4	0.0
0	2	0	0	4	2	0	4	-3	0.0
0	2	0	0	4	2	0	4	-2	0.0655359096628613
0	2	0	0	4	2	0	4	-1	0.0
0	2	0	0	4	2	0	4	0	0.0
0	2	0	0	4	2	0	4	1	0.0
0	2	0	0	4	2	0	4	2	0.0
0	2	0	0	4	2	0	4	3	0.0
0	2	0	0	4	2	0	4	4	0.0
0	2	0	0	4	3	0	2	-2	0.0
0	2	0	0	4	3	0	2	-1	0.0
0	2	0	0	4	3	0	2	0	0.0
0	2	0	0	4	3	0	2	1	0.0
0	2	0	0	4	3	0	2	2	0.0
0	2	0	0	4	3	0	4	-4	0.0
0	2	0	0	4	3	0	4	-3	0.05734392095500363
0	2	0	0	4	3	0	4	-2	0.0
0	2	0	0	4	3	0	4	-1	0.0
0	2	0	0	4	3	0	4	0	0.0
0	2	0	0	4	3	0	4	1	0.0
0	2	0	0	4	3	0	4	2	0.0
0	2	0	0	4	3	0	4	3	0.0
0	2	0	0	4	3	0	4	4	0.0
0	2	0	0	4	4	0	2	-2	0.0
0	2	0	0	4	4	0	2	-1	0.0
0	2	0	0	4	4	0	2	0	0.0
0	2	0	0	4	4	0	2	1	0.0
0	2	0	0	4	4	0	2	2	0.0
0	2	0	0	4	4	0	4	-4	-0.22937568382001453
0	2	0	0	4	4	0	4	-3	0.0
0	2	0	0	4	4	0	4	-2	0.0
0	2	0	0	4	4	0	4	-1	0.0
0	2	0	0	4	4	0	4	0	0.0
0	2	0	0	4	4	0	4	1	0.0
0	2	0	0	4	4	0	4	2	0.0
0	2	0	0	4	4	0	4	3	0.0
0	2	0	0	4	4	0	4	4	0.0
0	2	0	0	5	-5	0	3	-3	0.0
0	2	0	0	5	-5	0	3	-2	0.0
0	2	0	0	5	-5	0	3	-1	0.0
0	2	0	0	5	-5	0	3	0	0.0
0	2	0	0	5	-5	0	3	1	0.0
0	2	0	0	5	-5	0	3	2	0.0
0	2	0	0	5	-5	0	3	3	0.0
0	2	0	0	5	-5	0	5	-5	0.0
0	2	0	0	5	-5	0	5	-4	0.0
0	2	0	0	5	-5	0	5	-3	0.0
0	2	0	0	5	-5	0	5	-2	0.0
0	2	0	0	5	-5	0	5	-1	0.0
0	2	0	0	5	-5	0	5	0	0.0
0	2	0	0	5	-5	0	5	1	0.0
0	2	0	0	5	-5	0	5	2	0.0
0	2	0	0	5	-5	0	5	3	0.0
0	2	0	0	5	-5	0	5	4	0.0
0	2	0	0	5	-5	0	5	5	0.24260889634809232
0	2	0	0	5	-4	0	3	-3	0.0
0	2	0	0	5	-4	0	3	-2	0.0
0	2	0	0	5	-4	0	3	-1	0.0
0	2	0	0	5	-4	0	3	0	0.0
0	2	0	0	5	-4	0	3	1	0.0
0	2	0	0	5	-4	0	3	2	0.0
0	2	0	0	5	-4	0	3	3	0.0
0	2	0	0	5	-4	0	5	-5	0.0
0	2	0	0	5	-4	0	5	-4	0.0
0	2	0	0	5	-4	0	5	-3	0.0
0	2	0	0	5	-4	0	5	-2	0.0
0	2	0	0	5	-4	0	5	-1	0.0
0	2	0	0	5	-4	0	5	0	0.0
0	2	0	0	5	-4	0	5	1	0.0
0	2	0	0	5	-4	0	5	2	0.0
0	2	0	0	5	-4	0	5	3	0.0
0	2	0	0	5	-4	0	5	4	-0.09704355853923693
0	2	0	0	5	-4	0	5	5	0.0
0	2	0	0	5	-3	0	3	-3	0.0
0	2	0	0	5	-3	0	3	-2	0.0
0	2	0	0	5	-3	0	3	-1	0.0
0	2	0	0	5	-3	0	3	0	0.0
0	2	0	0	5	-3	0	3	1	0.0
0	2	0	0	5	-3	0	3	2	0.0
0	2	0	0	5	-3	0	3	3	-0.1267921798770304
0	2	0	0	5	-3	0	5	-5	0.0
0	2	0	0	5	-3	0	5	-4	0.0
0	2	0	0	5	-3	0	5	-3	0.0
0	2	0	0	5	-3	0	5	-2	0.0
0	2	0	0	5	-3	0	5	-1	0.0
0	2	0	0	5	-3	0	5	0	0.0
0	2	0	0	5	-3	0	5	1	0.0
0	2	0	0	5	-3	0	5	2	0.0
0	2	0	0	5	-3	0	5	3	-0.016173926423206156
0	2	0	0	5	-3	0	5	4	0.0
0	2	0	0	5	-3	0	5	5	0.0
0	2	0	0	5	-2	0	3	-3	0.0
0	2	0	0	5	-2	0	3	-2	0.0
0	2	0	0	5	-2	0	3	-1	0.0
0	2	0	0	5	-2	0	3	0	0.0
0	2	0	0	5	-2	0	3	1	0.0
0	2	0	0	5	-2	0	3	2	0.19018826981554557
0	2	0	0	5	-2	0	3	3	0.0
0	2	0	0	5	-2	0	5	-5	0.0
0	2	0	0	5	-2	0	5	-4	0.0
0	2	0	0	5	-2	0	5	-3	0.0
0	2	0	0	5	-2	0	5	-2	0.0
0	2	0	0	5	-2	0	5	-1	0.0
0	2	0	0	5	-2	0	5	0	0.0
0	2	0	0	5	-2	0	5	1	0.0
0	2	0	0	5	-2	0	5	2	0.09704355853923693
0	2	0	0	5	-2	0	5	3	0.0
0	2	0	0	5	-2	0	5	4	0.0
0	2	0	0	5	-2	0	5	5	0.0
0	2	0	0	5	-1	0	3	-3	0.0
0	2	0	0	5	-1	0	3	-2	0.0
0	2	0	0	5	-1	0	3	-1	0.0
0	2	0	0	5	-1	0	3	0	0.0
0	2	0	0	5	-1	0	3	1	-0.227318461243349
0	2	0	0	5	-1	0	3	2	0.0
0	2	0	0	5	-1	0	3	3	0.0
0	2	0	0	5	-1	0	5	-5	0.0
0	2	0	0	5	-1	0	5	-4	0.0
0	2	0	0	5	-1	0	5	-3	0.0
0	2	0	0	5	-1	0	5	-2	0.0
0	2	0	0	5	-1	0	5	-1	0.0
0	2	0	0	5	-1	0	5	0	0.0
0	2	0	0	5	-1	0	5	1	-0.14556533780885542
0	2	0	0	5	-1	0	5	2	0.0
0	2	0	0	5	-1	0	5	3	0.0
0	2	0	0	5	-1	0	5	4	0.0
0	2	0	0	5	-1	0	5	5	0.0
0	2	0	0	5	0	0	3	-3	0.0
0	2	0	0	5	0	0	3	-2	0.0
0	2	0	0	5	0	0	3	-1	0.0
0	2	0	0	5	0	0	3	0	0.23961469724456466
0	2	0	0	5	0	0	3	1	0.0
0	2	0	0	5	0	0	3	2	0.0
0	2	0	0	5	0	0	3	3	0.0
0	2	0	0	5	0	0	5	-5	0.0
0	2	0	0	5	0	0	5	-4	0.0
0	2	0	0	5	0	0	5	-3	0.0
0	2	0	0	5	0	0	5	-2	0.0
0	2	0	0	5	0	0	5	-1	0.0
0	2	0	0	5	0	0	5	0	0.16173926423206156
0	2	0	0	5	0	0	5	1	0.0
0	2	0	0	5	0	0	5	2	0.0
0	2	0	0	5	0	0	5	3	0.0
0	2	0	0	5	0	0	5	4	0.0
0	2	0	0	5	0	0	5	5	0.0
0	2	0	0	5	1	0	3	-3	0.0
0	2	0	0	5	1	0	3	-2	0.0
0	2	0	0	5	1	0	3	-1	-0.227318461243349
0	2	0	0	5	1	0	3	0	0.0
0	2	0	0	5	1	0	3	1	0.0
0	2	0	0	5	1	0	3	2	0.0
0	2	0	0	5	1	0	3	3	0.0
0	2	0	0	5	1	0	5	-5	0.0
0	2	0	0	5	1	0	5	-4	0.0
0	2	0	0	5	1	0	5	-3	0.0
0	2	0	0	5	1	0	5	-2	0.0
0	2	0	0	5	1	0	5	-1	-0.14556533780885542
0	2	0	0	5	1	0	5	0	0.0
0	2	0	0	5	1	0	5	1	0.0
0	2	0	0	5	1	0	5	2	0.0
0	2	0	0	5	1	0	5	3	0.0
0	2	0	0	5	1	0	5	4	0.0
0	2	0	0	5	1	0	5	5	0.0
0	2	0	0	5	2	0	3	-3	0.0
0	2	0	0	5	2	0	3	-2	0.19018826981554557
0	2	0	0	5	2	0	3	-1	0.0
0	2	0	0	5	2	0	3	0	0.0
0	2	0	0	5	2	0	3	1	0.0
0	2	0	0	5	2	0	3	2	0.0
0	2	0	0	5	2	0	3	3	0.0
0	2	0	0	5	2	0	5	-5	0.0
0	2	0	0	5	2	0	5	-4	0.0
0	2	0	0	5	2	0	5	-3	0.0
0	2	0	0	5	2	0	5	-2	0.09704355853923693
0	2	0	0	5	2	0	5	-1	0.0
0	2	0	0	5	2	0	5	0	0.0
0	2	0	0	5	2	0	5	1	0.0
0	2	0	0	5	2	0	5	2	0.0
0	2	0	0	5	2	0	5	3	0.0
0	2	0	0	5	2	0	5	4	0.0
0	2	0	0	5	2	0	5	5	0.0
0	2	0	0	5	3	0	3	-3	-0.1267921798770304
0	2	0	0	5	3	0	3	-2	0.0
0	2	0	0	5	3	0	3	-1	0.0
0	2	0	0	5	3	0	3	0	0.0
0	2	0	0	5	3	0	3	1	0.0
0	2	0	0	5	3	0	3	2	0.0
0	2	0	0	5	3	0	3	3	0.0
0	2	0	0	5	3	0	5	-5	0.0
0	2	0	0	5	3	0	5	-4	0.0
0	2	0	0	5	3	0	5	-3	-0.016173926423206156
0	2	0	0	5	3	0	5	-2	0.0
0	2	0	0	5	3	0	5	-1	0.0
0	2	0	0	5	3	0	5	0	0.0
0	2	0	0	5	3	0	5	1	0.0
0	2	0	0	5	3	0	5	2	0.0
0	2	0	0	5	3	0	5	3	0.0
0	2	0	0	5	3	0	5	4	0.0
0	2	0	0	5	3	0	5	5	0.0
0	2	0	0	5	4	0	3	-3	0.0
0	2	0	0	5	4	0	3	-2	0.0
0	2	0	0	5	4	0	3	-1	0.0
0	2	0	0	5	4	0	3	0	0.0
0	2	0	0	5	4	0	3	1	0.0
0	2	0	0	5	4	0	3	2	0.0
0	2	0	0	5	4	0	3	3	0.0
0	2	0	0	5	4	0	5	-5	0.0
0	2	0	0	5	4	0	5	-4	-0.09704355853923693
0	2	0	0	5	4	0	5	-3	0.0
0	2	0	0	5	4	0	5	-2	0.0
0	2	0	0	5	4	0	5	-1	0.0
0	2	0	0	5	4	0	5	0	0.0
0	2	0	0	5	4	0	5	1	0.0
0	2	0	0	5	4	0	5	2	0.0
0	2	0	0	5	4	0	5	3	0.0
0	2	0	0	5	4	0	5	4	0.0
0	2	0	0	5	4	0	5	5	0.0
0	2	0	0	5	5	0	3	-3	0.0
0	2	0	0	5	5	0	3	-2	0.0
0	2	0	0	5	5	0	3	-1	0.0
0	2	0	0	5	5	0	3	0	0.0
0	2	0	0	5	5	0	3	1	0.0
0	2	0	0	5	5	0	3	2	0.0
0	2	0	0	5	5	0	3	3	0.0
0	2	0	0	5	5	0	5	-5	0.24260889634809232
0	2	0	0	5	5	0	5	-4	0.0
0	2	0	0	5	5	0	5	-3	0.0
0	2	0	0	5	5	0	5	-2	0.0
0	2	0	0	5	5	0	5	-1	0.0
0	2	0	0	5	5	0	5	0	0.0
0	2	0	0	5	5	0	5	1	0.0
0	2	0	0	5	5	0	5	2	0.0
0	2	0	0	5	5	0	5	3	0.0
0	2	0	0	5	5	0	5	4	0.0
0	2	0	0	5	5	0	5	5	0.0
0	2	1	0	0	0	0	2	-2	0.0
0	2	1	0	0	0	0	2	-1	0.0
0	2	1	0	0	0	0	2	0	0.0
0	2	1	0	0	0	0	2	1	0.28209479177387814
0	2	1	0	0	0	0	2	2	0.0
0	2	1	0	1	-1	0	1	-1	0.0
0	2	1	0	1	-1	0	1	0	0.0
0	2	1	0	1	-1	0	1	1	0.0
0	2	1	0	1	-1	0	3	-3	0.0
0	2	1	0	1	-1	0	3	-2	0.0
0	2	1	0	1	-1	0	3	-1	0.0
0	2	1	0	1	-1	0	3	0	0.0
0	2	1	0	1	-1	0	3	1	0.0
0	2	1	0	1	-1	0	3	2	-0.261169028265409
0	2	1	0	1	-1	0	3	3	0.0
0	2	1	0	1	0	0	1	-1	0.0
0	2	1	0	1	0	0	1	0	0.0
0	2	1	0	1	0	0	1	1	0.2185096861184158
0	2	1	0	1	0	0	3	-3	0.0
0	2	1	0	1	0	0	3	-2	0.0
0	2	1	0	1	0	0	3	-1	0.0
0	2	1	0	1	0	0	3	0	0.0
0	2	1	0	1	0	0	3	1	0.2335966803276074
0	2	1	0	1	0	0	3	2	0.0
0	2	1	0	1	0	0	3	3	0.0
0	2	1	0	1	1	0	1	-1	0.0
0	2	1	0	1	1	0	1	0	0.2185096861184158
0	2	1	0	1	1	0	1	1	0.0
0	2	1	0	1	1	0	3	-3	0.0
0	2	1	0	1	1	0	3	-2	0.0
0	2	1	0	1	1	0	3	-1	0.0
0	2	1	0	1	1	0	3	0	-0.14304816810266882
0	2	1	0	1	1	0	3	1	0.0
0	2	1	0	1	1	0	3	2	0.0
0	2	1	0	1	1	0	3	3	0.0
0	2	1	0	2	-2	0	0	0	0.0
0	2	1	0	2	-2	0	2	-2	0.0
0	2	1	0	2	-2	0	2	-1	0.0
0	2	1	0	2	-2	0	2	0	0.0
0	2	1	0	2	-2	0	2	1	0.0
0	2	1	0	2	-2	0	2	2	0.0
0	2	1	0	2	-2	0	4	-4	0.0
0	2	1	0	2	-2	0	4	-3	0.0
0	2	1	0	2	-2	0	4	-2	0.0
0	2	1	0	2	-2	0	4	-1	0.0
0	2	1	0	2	-2	0	4	0	0.0
0	2	1	0	2	-2	0	4	1	0.0
0	2	1	0	2	-2	0	4	2	0.0
0	2	1	0	2	-2	0	4	3	0.23841361350444804
0	2	1	0	2	-2	0	4	4	0.0
0	2	1	0	2	-1	0	0	0	0.0
0	2	1	0	2	-1	0	2	-2	0.0
0	2	1	0	2	-1	0	2	-1	0.0
0	2	1	0	2	-1	0	2	0	0.0
0	2	1	0	2	-1	0	2	1	0.0
0	2	1	0	2	-1	0	2	2	-0.2207281154418226
0	2	1	0	2	-1	0	4	-4	0.0
0	2	1	0	2	-1	0	4	-3	0.0
0	2	1	0	2	-1	0	4	-2	0.0
0	2	1	0	2	-1	0	4	-1	0.0
0	2	1	0	2	-1	0	4	0	0.0
0	2	1	0	2	-1	0	4	1	0.0
0	2	1	0	2	-1	0	4	2	-0.2548748737361101
0	2	1	0	2	-1	0	4	3	0.0
0	2	1	0	2	-1	0	4	4	0.0
0	2	1	0	2	0	0	0	0	0.0
0	2	1	0	2	0	0	2	-2	0.0
0	2	1	0	2	0	0	2	-1	0.0
0	2	1	0	2	0	0	2	0	0.0
0	2	1	0	2	0	0	2	1	0.09011187578643429
0	2	1	0	2	0	0	2	2	0.0
0	2	1	0	2	0	0	4	-4	0.0
0	2	1	0	2	0	0	4	-3	0.0
0	2	1	0	2	0	0	4	-2	0.0
0	2	1	0	2	0	0	4	-1	0.0
0	2	1	0	2	0	0	4	0	0.0
0	2	1	0	2	0	0	4	1	0.22072811544182258
0	2	1	0	2	0	0	4	2	0.0
0	2	1	0	2	0	0	4	3	0.0
0	2	1	0	2	0	0	4	4	0.0
0	2	1	0	2	1	0	0	0	0.28209479177387814
0	2	1	0	2	1	0	2	-2	0.0
0	2	1	0	2	1	0	2	-1	0.0
0	2	1	0	2	1	0	2	0	0.09011187578643429
0	2	1	0	2	1	0	2	1	0.0
0	2	1	0	2	1	0	2	2	0.0
0	2	1	0	2	1	0	4	-4	0.0
0	2	1	0	2	1	0	4	-3	0.0
0	2	1	0	2	1	0	4	-2	0.0
0	2	1	0	2	1	0	4	-1	0.0
0	2	1	0	2	1	0	4	0	-0.16119702387078752
0	2	1	0	2	1	0	4	1	0.0
0	2	1	0	2	1	0	4	2	0.0
0	2	1	0	2	1	0	4	3	0.0
0	2	1	0	2	1	0	4	4	0.0
0	2	1	0	2	2	0	0	0	0.0
0	2	1	0	2	2	0	2	-2	0.0
0	2	1	0	2	2	0	2	-1	-0.2207281154418226
0	2	1	0	2	2	0	2	0	0.0
0	2	1	0	2	2	0	2	1	0.0
0	2	1	0	2	2	0	2	2	0.0
0	2	1	0	2	2	0	4	-4	0.0
0	2	1	0	2	2	0	4	-3	0.0
0	2	1	0	2	2	0	4	-2	0.0
0	2	1	0	2	2	0	4	-1	0.09011187578643427
0	2	1	0	2	2	0	4	0	0.0
0	2	1	0	2	2	0	4	1	0.0
0	2	1	0	2	2	0	4	2	0.0
0	2	1	0	2	2	0	4	3	0.0
0	2	1	0	2	2	0	4	4	0.0
0	2	1	0	3	-3	0	1	-1	0.0
0	2	1	0	3	-3	0	1	0	0.0
0	2	1	0	3	-3	0	1	1	0.0
0	2	1	0	3	-3	0	3	-3	0.0
0	2	1	0	3	-3	0	3	-2	0.0
0	2	1	0	3	-3	0	3	-1	0.0
0	2	1	0	3	-3	0	3	0	0.0
0	2	1	0	3	-3	0	3	1	0.0
0	2	1	0	3	-3	0	3	2	0.0
0	2	1	0	3	-3	0	3	3	0.0
0	2	1	0	3	-3	0	5	-5	0.0
0	2	1	0	3	-3	0	5	-4	0.0
0	2	1	0	3	-3	0	5	-3	0.0
0	2	1	0	3	-3	0	5	-2	0.0
0	2	1	0	3	-3	0	5	-1	0.0
0	2	1	0	3	-3	0	5	0	0.0
0	2	1	0	3	-3	0	5	1	0.0
0	2	1	0	3	-3	0	5	2	0.0
0	2	1	0	3	-3	0	5	3	0.0
0	2	1	0	3	-3	0	5	4	-0.21961049754942882
0	2	1	0	3	-3	0	5	5	0.0
0	2	1	0	3	-2	0	1	-1	0.0
0	2	1	0	3	-2	0	1	0	0.0
0	2	1	0	3	-2	0	1	1	0.0
0	2	1	0	3	-2	0	3	-3	0.0
0	2	1	0	3	-2	0	3	-2	0.0
0	2	1	0	3	-2	0	3	-1	0.0
0	2	1	0	3	-2	0	3	0	0.0
0	2	1	0	3	-2	0	3	1	0.0
0	2	1	0	3	-2	0	3	2	0.0
0	2	1	0	3	-2	0	3	3	0.21026104350167998
0	2	1	0	3	-2	0	5	-5	0.0
0	2	1	0	3	-2	0	5	-4	0.0
0	2	1	0	3	-2	0	5	-3	0.0
0	2	1	0	3	-2	0	5	-2	0.0
0	2	1	0	3	-2	0	5	-1	0.0
0	2	1	0	3	-2	0	5	0	0.0
0	2	1	0	3	-2	0	5	1	0.0
0	2	1	0	3	-2	0	5	2	0.0
0	2	1	0	3	-2	0	5	3	0.2535843597540608
0	2	1	0	3	-2	0	5	4	0.0
0	2	1	0	3	-2	0	5	5	0.0
0	2	1	0	3	-1	0	1	-1	0.0
0	2	1	0	3	-1	0	1	0	0.0
0	2	1	0	3	-1	0	1	1	0.0
0	2	1	0	3	-1	0	3	-3	0.0
0	2	1	0	3	-1	0	3	-2	0.0
0	2	1	0	3	-1	0	3	-1	0.0
0	2	1	0	3	-1	0	3	0	0.0
0	2	1	0	3	-1	0	3	1	0.0
0	2	1	0	3	-1	0	3	2	-0.16286750396764
0	2	1	0	3	-1	0	3	3	0.0
0	2	1	0	3	-1	0	5	-5	0.0
0	2	1	0	3	-1	0	5	-4	0.0
0	2	1	0	3	-1	0	5	-3	0.0
0	2	1	0	3	-1	0	5	-2	0.0
0	2	1	0	3	-1	0	5	-1	0.0
0	2	1	0	3	-1	0	5	0	0.0
0	2	1	0	3	-1	0	5	1	0.0
0	2	1	0	3	-1	0	5	2	-0.24553200054653695
0	2	1	0	3	-1	0	5	3	0.0
0	2	1	0	3	-1	0	5	4	0.0
0	2	1	0	3	-1	0	5	5	0.0
0	2	1	0	3	0	0	1	-1	0.0
0	2	1	0	3	0	0	1	0	0.0
0	2	1	0	3	0	0	1	1	-0.14304816810266882
0	2	1	0	3	0	0	3	-3	0.0
0	2	1	0	3	0	0	3	-2	0.0
0	2	1	0	3	0	0	3	-1	0.0
0	2	1	0	3	0	0	3	0	0.0
0	2	1	0	3	0	0	3	1	0.059470803871759056
0	2	1	0	3	0	0	3	2	0.0
0	2	1	0	3	0	0	3	3	0.0
0	2	1	0	3	0	0	5	-5	0.0
